count,cpu_memory_usage,cpu_time_total_us,device_memory_usage,device_time_total_us,input_shapes,key,self_cpu_time_total_us,self_device_time_total_us,stack
2,0,34.88400000000547,0,0,"""""",PIL/Image.py(233): _conv_type_shape,17.3710000000101,0,
1,0,12.944999999999709,0,0,"""""",PIL/ImageMode.py(35): getmode,10.799999999999272,0,
1,0,4.510999999998603,0,0,"""""",transformers/image_utils.py(118): is_scaled_image,4.510999999998603,0,
1,0,6.202000000001135,0,0,"""""",transformers/image_utils.py(177): infer_channel_dimension_format,5.863000000001193,0,
1,0,15779.030999999999,0,0,"""""",transformers/models/clip/image_processing_clip.py(128): resize,11.332000000002154,0,
1,0,7.5570000000006985,0,0,"""""",transformers/image_transforms.py(209): get_resize_output_image_size,5.481999999999971,0,
2,0,3.592000000000553,0,0,"""""",transformers/image_utils.py(233): get_image_size,3.592000000000553,0,
1,0,15760.141999999996,0,0,"""""",transformers/image_transforms.py(276): resize,31.616999999994732,0,
1,0,2.6340000000018335,0,0,"""""",transformers/image_transforms.py(130): _rescale_for_pil_conversion,2.6340000000018335,0,
1,0,3733.108,0,0,"""""",transformers/image_transforms.py(157): to_pil_image,30.245999999995547,0,
2,0,14.280999999966298,0,0,"""""",transformers/utils/generic.py(151): is_torch_tensor,6.87499999998181,0,
3,0,0.9129999999931897,0,0,"""""",transformers/utils/import_utils.py(258): is_torch_available,0.9129999999931897,0,
2,0,6.733999999985826,0,0,"""""",transformers/utils/generic.py(145): _is_torch,5.704999999972642,0,
1,0,1.408000000003085,0,0,"""""",transformers/utils/generic.py(195): is_tf_tensor,1.301000000003114,0,
1,0,0.1069999999999709,0,0,"""""",transformers/utils/import_utils.py(421): is_tf_available,0.1069999999999709,0,
1,0,1.462999999999738,0,0,"""""",transformers/utils/generic.py(225): is_jax_tensor,1.2859999999964202,0,
1,0,0.17700000000331784,0,0,"""""",transformers/utils/import_utils.py(441): is_flax_available,0.17700000000331784,0,
5,0,41.74099999999089,0,0,"""""",transformers/image_transforms.py(53): to_channel_dimension_format,25.44999999999345,0,
2,0,810.7060000000056,0,0,"""""",<built-in method astype of numpy.ndarray object at 0x7146fb5656b0>,810.7060000000056,0,
1,0,1112.5080000000016,0,0,"""""",PIL/Image.py(3374): fromarray,23.21100000000297,0,
1,0,1088.5279999999984,0,0,"""""",PIL/Image.py(3290): frombuffer,6.77900000000227,0,
1,0,1078.2299999999996,0,0,"""""",PIL/Image.py(3244): frombytes,13.185000000004948,0,
1,0,716.4049999999988,0,0,"""""",PIL/Image.py(932): frombytes,11.021999999997206,0,
1,0,2.672999999998865,0,0,"""""",<built-in function raw_decoder>,2.672999999998865,0,
1,0,9821.967000000004,0,0,"""""",PIL/Image.py(2328): resize,31.36500000000524,0,
1,0,9773.795999999995,0,0,"""""",<built-in method resize of ImagingCore object at 0x7146fb5749f0>,9773.795999999995,0,
1,0,2011.6860000000015,0,0,"""""",transformers/image_processing_utils.py(626): center_crop,11.008999999998196,0,
1,0,1994.7099999999991,0,0,"""""",transformers/image_transforms.py(407): center_crop,17.046000000023923,0,
3,0,29.624000000003434,0,0,"""""",typing.py(1221): __instancecheck__,6.69999999999709,0,
3,0,22.924000000006345,0,0,"""""",typing.py(1492): __subclasscheck__,7.076000000000931,0,
1,0,3.279999999998836,0,0,"""""",<frozen _collections_abc>(288): __subclasshook__,1.7309999999924912,0,
3,0,4.8770000000004075,0,0,"""""",<built-in method transpose of numpy.ndarray object at 0x7146fb5658f0>,4.8770000000004075,0,
1,0,664.8310000000056,0,0,"""""",transformers/image_processing_utils.py(557): rescale,4.571000000003551,0,
1,0,660.260000000002,0,0,"""""",transformers/image_transforms.py(92): rescale,413.00599999999395,0,
1,0,1817.5060000000012,0,0,"""""",transformers/image_processing_utils.py(589): normalize,6.421999999998661,0,
1,0,1811.0840000000026,0,0,"""""",transformers/image_transforms.py(347): normalize,1778.7859999999928,0,
1,0,1.2420000000056461,0,0,"""""",transformers/image_utils.py(209): get_channel_dimension_axis,1.2420000000056461,0,
1,0,11.611000000004424,0,0,"""""",numpy/_core/numerictypes.py(475): issubdtype,5.777999999998428,0,
2,0,5.562000000005355,0,0,"""""",numpy/_core/numerictypes.py(293): issubclass_,3.0640000000130385,0,
1,0,665.3869999999952,0,0,"""""",transformers/feature_extraction_utils.py(76): __init__,6.9319999999934225,0,
1,0,645.9880000000048,0,0,"""""",transformers/feature_extraction_utils.py(164): convert_to_tensors,14.573000000003958,0,
1,0,12.72099999999773,0,0,"""""",transformers/feature_extraction_utils.py(115): _get_is_as_tensor_fns,8.804000000003725,0,
1,0,1.514999999999418,0,0,"""""",transformers/feature_extraction_utils.py(112): items,1.264999999999418,0,
127,0,132.6959999999599,0,0,"""""",torch/__init__.py(1160): is_tensor,82.5649999991947,0,
1,0,614.1469999999972,0,0,"""""",transformers/feature_extraction_utils.py(138): as_tensor,5.771999999997206,0,
179,0,12171.314000000093,0,1215.9210000004168,"""""",aten::_to_copy,1357.750000001237,0.0,
378,0,11291.107999999556,0,1846.8000000002648,"""""",aten::copy_,3941.14099999889,1765.1980000002513,
1,0,2.638999999995576,0,0,"""""",transformers/feature_extraction_utils.py(80): __getitem__,2.205999999991036,0,
173,0,782.3950000007753,0,0,"""""",aten::select,643.0060000018348,0,
9,0,34.50699999996141,0,0,"""""",<built-in function all>,19.508999999947264,0,
2,0,5.618999999998778,0,0,"""""",llava/mm_utils.py(180): <genexpr>,5.618999999998778,0,
2,0,237.5269999999946,0,3.584000000031665,"""""",<built-in method stack of type object at 0x71495b359d60>,42.65600000003906,0.0,
2,0,194.87099999995553,0,3.584000000031665,"""""",aten::stack,56.68599999992148,0.0,
78,0,8175.434999999561,0,623.8699999991222,"""""",aten::cat,5823.292999999736,587.8029999991995,
3,0,40.19699999990553,0,0,"""""",aten::narrow,23.69999999983702,0,
239,0,1095.848999999791,0,0,"""""",aten::slice,906.2270000001663,0,
1053,0,1104.2349999979851,0,0,"""""",aten::view,1104.2349999979851,0,
1,0,1652.828999999998,0,66.56299999998737,"""""",profile.input_h2d,96.43199999999342,0.0,
241,0,10895.831000000348,0,1196.016000000549,"""""",<built-in method to of Tensor object at 0x7146fb55b570>,1667.4800000005635,0.0,
1,0,404.9739999999947,0,0.6399999999994179,"""""",Activity Buffer Request,404.9739999999947,0.6399999999994179,
29,0,48.8070000000298,0,0,"""""",cudaStreamIsCapturing,48.8070000000298,0,
348,0,3135.9049999997296,0,0,"""""",cudaMemcpyAsync,3135.9049999997296,0,
1,0,0,0,905.0969999999943,"""""",profile.input_h2d,0,905.0969999999943,
4,0,0,0,64.8350000000064,"""""",Memcpy HtoD (Pageable -> Device),0,64.8350000000064,
28,0,4358.399999999594,0,0,"""""",cudaMalloc,4358.399999999594,0,
2,0,20.51999999990221,0,0,"""""",aten::expand_as,7.894999999974971,0,
178,0,656.5340000001743,0,0,"""""",aten::expand,520.1370000003299,0,
2561,0,79193.04500000298,0,400.68299999999726,"""""",cudaLaunchKernel,76492.63300000268,0.0,
99,0,0,0,716.9250000003885,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",0,716.9250000003885,
1,0,783791.911,0,66762.08500002926,"""""",profile.generate_total,85.81399999989662,0.0,
1,0,4.819000000003143,0,0,"""""",torch/autograd/grad_mode.py(284): __new__,3.720000000001164,0,
1,0,5.958999999995285,0,0,"""""",torch/autograd/grad_mode.py(279): __init__,5.750999999996566,0,
1,0,19.189999999995052,0,0,"""""",torch/autograd/grad_mode.py(289): __enter__,17.59100000000035,0,
1,0,1.598999999994703,0,0,"""""",<built-in method __enter__ of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1ff130>,1.598999999994703,0,
3,0,1473425.9130000002,0,132877.660000059,"""""",torch/utils/_contextlib.py(120): decorate_context,80.95599999994738,0.0,
3,0,34.208000000005995,0,0,"""""",torch/utils/_contextlib.py(154): clone,14.388999999966472,0,
3,0,7.63100000002305,0,0,"""""",torch/utils/_contextlib.py(167): __new__,5.066000000013446,0,
3,0,12.188000000016473,0,0,"""""",torch/autograd/grad_mode.py(75): __init__,11.501000000054773,0,
3,0,30.67399999999907,0,0,"""""",torch/autograd/grad_mode.py(80): __enter__,13.746999999937543,0,
9,0,5.606000000028871,0,0,"""""",<built-in function is_grad_enabled>,5.606000000028871,0,
6,0,25.688000000067404,0,0,"""""",torch/autograd/grad_mode.py(184): __init__,12.029999999984284,0,
6,0,10.990000000070722,0,0,"""""",<built-in function _set_grad_enabled>,10.990000000070722,0,
1,0,783614.221,0,66762.08500002926,"""""",llava/model/language_model/llava_llama.py(111): generate,247.69599999999627,0.0,
43,0,13925.571000000047,0,49.59900000001653,"""""",aten::eq,12223.303999999975,48.22300000001269,
452,0,13147.86200000046,0,7737.438000025701,"""""",Lazy Function Loading,13147.86200000046,7737.438000025701,
2,0,0,0,770315.7230000001,"""""",profile.generate_total,0,770315.7230000001,
43,0,0,0,48.22300000001269,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul>)",0,48.22300000001269,
3,0,14895.083000000071,0,17.37599999991653,"""""",<built-in method sum of Tensor object at 0x7146fb59c5f0>,73.89200000007258,0.0,
24,0,15311.33499999997,0,106.33599999953003,"""""",aten::sum,10941.076999999845,96.47999999958847,
4,0,0,0,6.784999999923457,"""""","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",0,6.784999999923457,
2,0,0,0,4.703999999983353,"""""","void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4>)",0,4.703999999983353,
106,0,5294.0730000000185,0,141.25000000058208,"""""",aten::gt,3769.471999999878,140.03300000057789,
105,0,0,0,138.81700000056298,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>)",0,138.81700000056298,
144,0,22592.44500000011,0,157.25199999938195,"""""",aten::is_nonzero,298.63100000016857,0.0,
297,0,24941.413000000146,0,317.4219999996567,"""""",aten::item,651.5239999999176,0.0,
297,0,24289.88900000023,0,317.4219999996567,"""""",aten::_local_scalar_dense,1768.3400000000984,317.4219999996567,
4,0,1073.6669999999867,0,0,"""""",cudaHostAlloc,1073.6669999999867,0,
294,0,0,0,321.9989999997633,"""""",Memcpy DtoH (Device -> Pinned),0,321.9989999997633,
297,0,19261.32800000017,0,0,"""""",cudaStreamSynchronize,19261.32800000017,0,
1,0,1356.351999999999,0,0,"""""",llava/model/language_model/custom_modeling_llama.py(1638): set_pruning_config,18.22500000000582,0,
1,0,14.47599999999511,0,0,"""""",llava/model/language_model/custom_modeling_llama.py(103): validate_pruning_config,13.380000000004657,0,
1750,0,1260.583999999115,0,0,"""""",torch/nn/modules/module.py(1954): __getattr__,1260.583999999115,0,
1,0,1320.5389999999898,0,0,"""""",llava/model/language_model/custom_modeling_llama.py(1442): set_pruning_config,78.3799999999028,0,
231,0,2108.1350000000966,0,0,"""""",torch/nn/modules/module.py(1971): __setattr__,936.4309999998659,0,
231,0,327.11099999996077,0,0,"""""",torch/nn/parameter.py(21): __instancecheck__,229.5739999999787,0,
462,0,68.21400000002177,0,0,"""""",<built-in method __instancecheck__ of _ParameterMeta object at 0x5a26e7773820>,68.21400000002177,0,
231,0,266.21799999990617,0,0,"""""",torch/nn/parameter.py(240): __instancecheck__,185.086000000083,0,
4,0,17.39900000001944,0,0,"""""",torch/nn/modules/container.py(408): __iter__,12.27499999999418,0,
32,0,1128.7300000000105,0,0,"""""",llava/model/language_model/custom_modeling_llama.py(544): set_pruning_config,98.38700000000244,0,
1,0,26420.89899999999,0,198.49999999998545,"""""",llava/model/language_model/llava_llama.py(36): set_num_images,184.90900000002875,0.0,
498,0,14456.706000000384,0,2538.4710000020714,"""""",aten::mul,10419.03699999937,2516.6470000021654,
92,0,0,0,101.21400000010908,"""""","void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",0,101.21400000010908,
394,0,16063.526000000507,0,1586.8970000008558,"""""",aten::add,12267.624000002295,1574.8340000009775,
62,0,0,0,71.55600000014238,"""""","void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",0,71.55600000014238,
32,0,11395.984999999957,0,193.891999999978,"""""",llava/model/language_model/custom_modeling_llama.py(579): set_num_images,927.5379999999859,0.0,
106,0,9088.44800000076,0,870.9870000005321,"""""",aten::div,7386.820000000429,848.2980000004318,
32,0,0,0,39.93799999998009,"""""","void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",0,39.93799999998009,
1,0,352991.757,0,14059.497000026662,"""""",llava/model/llava_arch.py(145): prepare_inputs_labels_for_multimodal,580.6599999999162,0.0,
1,0,14.959000000002561,0,0,"""""",llava/model/llava_arch.py(137): get_vision_tower,5.7810000000026776,0,
4,0,14.135999999998603,0,0,"""""",llava/model/language_model/llava_llama.py(60): get_model,6.167000000044936,0,
2,0,8.36600000000908,0,0,"""""",llava/model/llava_arch.py(43): get_vision_tower,4.3140000000130385,0,
1,0,325411.18799999997,0,13947.981000027066,"""""",llava/model/llava_arch.py(140): encode_images,39.08199999999488,0.0,
1,0,319103.722,0,13625.98500002714,"""""",nn.Module: CLIPVisionTower_0,8.572999999974854,0.0,
754,0,3038176.5079999976,0,339212.33900020283,"""""",torch/nn/modules/module.py(1782): _call_impl,2537.615999999616,0.0,
758,0,879.7090000003082,0,0,"""""",<built-in method _get_tracing_state of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x71497381b890>,879.7090000003082,0,
1,0,319010.91599999997,0,13625.98500002714,"""""",llava/model/multimodal_encoder/clip_encoder.py(45): forward,24.29899999999907,0.0,
1,0,74.8020000000106,0,0,"""""",llava/model/multimodal_encoder/clip_encoder.py(67): device,5.193000000013853,0,
6,0,259.9870000000519,0,0,"""""",transformers/modeling_utils.py(905): device,8.523999999975786,0,
6,0,251.46300000007614,0,0,"""""",transformers/modeling_utils.py(206): get_parameter_device,25.004000000131782,0,
7,0,189.7700000000914,0,0,"""""",torch/nn/modules/module.py(2665): parameters,11.61700000014389,0,
7,0,178.1529999999475,0,0,"""""",torch/nn/modules/module.py(2690): named_parameters,14.28100000001723,0,
7,0,163.87199999993027,0,0,"""""",torch/nn/modules/module.py(2645): _named_members,56.079999999681604,0,
21,0,22.55500000009488,0,0,"""""",torch/nn/modules/module.py(2836): named_modules,17.698000000222237,0,
21,0,19.40500000002794,0,0,"""""",torch/nn/modules/module.py(2715): <lambda>,14.649000000077649,0,
21,0,52.68400000013935,0,0,"""""",torch/nn/modules/module.py(2876): named_modules,38.31100000019069,0,
21,0,36.422000000136904,0,0,"""""",torch/nn/modules/module.py(2881): named_modules,15.213000000163447,0,
14,0,11.095999999946798,0,0,"""""",torch/_tensor.py(1225): __hash__,7.057999999975436,0,
136,0,25.82400000016787,0,0,"""""",<built-in function id>,25.82400000016787,0,
7,0,52.63599999995495,0,0,"""""",torch/nn/modules/module.py(2688): parameters,37.02099999978964,0,
7,0,4.866000000038184,0,0,"""""",torch/nn/modules/module.py(2663): _named_members,4.866000000038184,0,
7,0,2.997000000003027,0,0,"""""",torch/nn/modules/module.py(2720): named_parameters,2.997000000003027,0,
1,0,70.59899999998743,0,0,"""""",llava/model/multimodal_encoder/clip_encoder.py(63): dtype,3.0350000000034925,0,
1,0,66.91799999999057,0,0,"""""",transformers/modeling_utils.py(913): dtype,3.834999999991851,0,
1,0,63.08299999999872,0,0,"""""",transformers/modeling_utils.py(239): get_parameter_dtype,39.42400000001362,0,
1,0,1.1419999999925494,0,0,"""""",<built-in method is_floating_point of Parameter object at 0x71477c512f30>,1.1419999999925494,0,
1,0,318793.355,0,13625.98500002714,"""""",nn.Module: CLIPVisionModel_0,5.352999999944586,0.0,
1,0,318778.591,0,13625.98500002714,"""""",transformers/models/clip/modeling_clip.py(884): forward,12.584000000031665,0.0,
1,0,4.295000000012806,0,0,"""""",transformers/configuration_utils.py(387): use_return_dict,1.5800000000017462,0,
1,0,318755.738,0,13625.98500002714,"""""",nn.Module: CLIPVisionTransformer_0,5.076000000000931,0.0,
1,0,318743.32,0,13625.98500002714,"""""",transformers/models/clip/modeling_clip.py(819): forward,119.06500000000233,0.0,
1,0,104149.532,0,2008.3699999997916,"""""",nn.Module: CLIPVisionEmbeddings_0,3.2229999999981374,0.0,
1,0,104138.40299999999,0,2008.3699999997916,"""""",transformers/models/clip/modeling_clip.py(179): forward,127.21999999998661,0.0,
1,0,96542.22,0,1977.2659999997995,"""""",nn.Module: Conv2d_0,4.384000000020023,0.0,
1,0,96531.54799999998,0,1977.2659999997995,"""""",torch/nn/modules/conv.py(564): forward,5.842999999978929,0.0,
1,0,96524.978,0,1977.2659999997995,"""""",torch/nn/modules/conv.py(546): _conv_forward,9.703999999997905,0.0,
1,0,96515.274,0,1977.2659999997995,"""""",<built-in method conv2d of type object at 0x71495b359d60>,87.23099999999977,0.0,
1,0,96428.043,0,1977.2659999997995,"""""",aten::conv2d,20.177000000025146,0.0,
1,0,96407.86599999998,0,1977.2659999997995,"""""",aten::convolution,18.813999999983935,0.0,
1,0,96389.052,0,1977.2659999997995,"""""",aten::_convolution,715.3489999999874,0.0,
1,0,95673.70300000001,0,1977.2659999997995,"""""",aten::cudnn_convolution,86927.78100000005,48.22599999999511,
2,0,41.4429999999993,0,0,"""""",cudaFree,41.4429999999993,0,
2,0,0.4880000000121072,0,0,"""""",cudaGetDeviceCount,0.4880000000121072,0,
1,0,0.35300000000279397,0,0,"""""",cudaDriverGetVersion,0.35300000000279397,0,
289,0,2485.1970000004803,0,0,"""""",cudaDeviceGetAttribute,2485.1970000004803,0,
1,0,0.20100000000093132,0,0,"""""",cudaGetDeviceProperties_v2,0.20100000000093132,0,
16,0,234.178000000029,0,0,"""""",cudaStreamCreateWithFlags,234.178000000029,0,
335,0,1914.7669999994105,0,0,"""""",cudaMemsetAsync,1914.7669999994105,0,
309,0,0,0,197.70300000015413,"""""",Memset (Device),0,197.70300000015413,
1,0,1.5299999999988358,0,0,"""""",cudaHostGetDevicePointer,1.5299999999988358,0,
105,0,63.83899999974528,0,0,"""""",cudaPeekAtLastError,63.83899999974528,0,
99,0,8048.588999999978,0,1843.657999999763,"""""",cudaFuncGetAttributes,1478.2579999998852,0.0,
28,0,55120.94300000006,0,1078.4000000004016,"""""",Runtime Triggered Module Loading,55120.94300000006,1078.4000000004016,
1,0,0,0,1.2159999999857973,"""""","void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",0,1.2159999999857973,
1,0,0,0,45.28200000000652,"""""",_5x_cudnn_ampere_fp16_scudnn_fp16_128x64_relu_xregs_large_nn_v1,0,45.28200000000652,
1,0,84.83699999999953,0,0,"""""",<built-in method flatten of Tensor object at 0x7146fb59da40>,61.81700000001001,0,
2,0,27.283999999955995,0,0,"""""",aten::flatten,18.600999999966007,0,
281,0,2094.0970000007073,0,0,"""""",<built-in method transpose of Tensor object at 0x7146fb59da90>,941.4430000007269,0,
656,0,3001.187000000238,0,0,"""""",aten::transpose,2170.9689999999246,0,
3,0,47.004999999917345,0,0,"""""",<built-in method expand of Parameter object at 0x71477c512f30>,18.482999999745516,0,
75,0,8501.765000000101,0,620.2859999990906,"""""",<built-in method cat of type object at 0x71495b359d60>,481.00200000050245,0.0,
1,0,0,0,10.689000000013039,"""""","void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 3, 64, 64>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,10.689000000013039,
1,0,848.6510000000126,0,6.143999999971129,"""""",nn.Module: Embedding_0,8.035000000003492,0.0,
2,0,926.6780000000144,0,8.319999999948777,"""""",torch/nn/modules/sparse.py(188): forward,19.89399999997113,0.0,
2,0,905.0329999999958,0,8.319999999948777,"""""",torch/nn/functional.py(2455): embedding,16.718000000022585,0.0,
52,0,21.71700000014971,0,0,"""""",<built-in function _has_torch_function_variadic>,21.71700000014971,0,
2,0,886.8039999999746,0,8.319999999948777,"""""",<built-in method embedding of type object at 0x71495b359d60>,77.28099999992992,0.0,
2,0,809.5230000000447,0,8.319999999948777,"""""",aten::embedding,40.438000000081956,0.0,
488,0,2670.5810000002966,0,96.58099999994738,"""""",aten::reshape,1338.5390000019688,0.0,
2,0,748.0919999999751,0,8.319999999948777,"""""",aten::index_select,93.43100000004051,0.0,
19,0,104.60100000008242,0,0,"""""",aten::resize_,104.60100000008242,0,
2,0,585.9259999999776,0,8.319999999948777,"""""",aten::gather,248.38399999996182,5.247999999963213,
76,0,0,0,120.51799999986542,"""""","void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",0,120.51799999986542,
113,0,0,0,467.2220000002126,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",0,467.2220000002126,
1,0,9113.290999999997,0,6.976000000024214,"""""",nn.Module: LayerNorm_0,5.130999999993946,0.0,
50,0,12079.395999999892,0,178.15600000001723,"""""",torch/nn/modules/normalization.py(227): forward,128.10299999965355,0.0,
50,0,11918.328000000154,0,178.15600000001723,"""""",torch/nn/functional.py(2918): layer_norm,179.20300000053248,0.0,
50,0,54.258999999874504,0,0,"""""",torch/backends/__init__.py(41): __get__,30.284999999945285,0,
50,0,23.97399999992922,0,0,"""""",<built-in function _get_cudnn_enabled>,23.97399999992922,0,
50,0,11664.659999999596,0,178.15600000001723,"""""",<built-in method layer_norm of type object at 0x71495b359d60>,952.5939999997499,0.0,
50,0,10712.065999999846,0,178.15600000001723,"""""",aten::layer_norm,684.8430000000226,0.0,
50,0,10027.222999999824,0,178.15600000001723,"""""",aten::native_layer_norm,7528.457999998936,174.66800000000512,
50,0,0,0,174.66800000000512,"""""","void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<c10::Half, float, false>(int, float, c10::Half const*, c10::Half const*, c10::Half const*, float*, float*, c10::Half*)",0,174.66800000000512,
1,0,205207.20999999996,0,11607.9510000273,"""""",nn.Module: CLIPEncoder_0,7.2149999999383,0.0,
1,0,205178.22300000003,0,11607.9510000273,"""""",transformers/models/clip/modeling_clip.py(570): forward,244.6160000000673,0.0,
1,0,177880.392,0,6000.58500002668,"""""",nn.Module: CLIPEncoderLayer_0,3.970999999990454,0.0,
24,0,204647.9110000002,0,11607.9510000273,"""""",transformers/models/clip/modeling_clip.py(352): forward,1026.3089999997464,0.0,
1,0,121.52500000002328,0,3.4239999999990687,"""""",nn.Module: LayerNorm_1,2.5050000000046566,0.0,
1,0,166999.21700000003,0,5789.345000026573,"""""",nn.Module: CLIPAttention_0,3.9160000000265427,0.0,
24,0,183527.7749999999,0,8867.945000026724,"""""",transformers/models/clip/modeling_clip.py(249): forward,2014.3559999985155,0.0,
248,0,265.88799999959883,0,0,"""""",<built-in method size of Tensor object at 0x7146fb59dd10>,265.88799999959883,0,
1,0,147964.252,0,5620.251000026765,"""""",nn.Module: Linear_0,4.474000000016531,0.0,
371,0,189527.55699999962,0,50549.81000002741,"""""",torch/nn/modules/linear.py(130): forward,550.8159999982745,0.0,
371,0,188699.21200000087,0,50549.81000002741,"""""",<built-in function linear>,1758.038000000728,0.0,
371,0,186941.17400000014,0,50549.81000002741,"""""",aten::linear,2547.7160000003933,0.0,
375,0,3122.8030000002764,0,0,"""""",aten::t,1274.2700000000186,0,
146,0,157552.55699999983,0,9736.89000002679,"""""",aten::addmm,90416.47600000017,3903.1560000001336,
3,0,2.438999999954831,0,0,"""""",INVALID,2.438999999954831,0,
1,0,267.19800000000396,0,15.743000000074971,"""""",cudaGetSymbolAddress,125.8640000000014,0.0,
348,0,59386.03899999973,0,5573.02200002654,"""""",cudaFuncSetAttribute,5027.241999999591,0.0,
242,0,1611.3939999997965,0,0,"""""",cuLaunchKernel,1611.3939999997965,0,
148,0,0,0,5751.904000000388,"""""",void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),0,5751.904000000388,
48,0,0,0,118.4340000001248,"""""","void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",0,118.4340000001248,
1,0,161.86800000001676,0,15.521000000066124,"""""",nn.Module: Linear_1,5.526000000012573,0.0,
72,0,3701.7860000001965,0,184.64500000001863,"""""",transformers/models/clip/modeling_clip.py(246): _shape,204.48200000007637,0.0,
286,0,1398.089000000793,0,0,"""""",<built-in method view of Tensor object at 0x7146fb59def0>,1089.4640000010259,0,
125,0,4824.861999999208,0,419.05700000049546,"""""",<built-in method contiguous of Tensor object at 0x7146fb59e080>,644.6019999994896,0.0,
